"Data Source","World Development Indicators",

"Last Updated Date","2016-11-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Macedonia, FYR","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5316.03044079823","5174.15345948603","4973.23849521773","4740.29557649021","4777.35537323137","4829.10068751014","4963.4417558202","5092.3735040958","5313.69394037122","5561.16143318837","6242.8953532013","6286.59493007957","6378.55358320159","6684.17313535079","7216.05227388597","8210.59143908976","9155.14110711438","9671.61805390283","10791.1815855417","11305.3357366054","11678.4079644032","11641.2302221215","11891.6439757102","12811.6605685567","13517.2900016996","13907.9385141898","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.378212845481","652.023437605489","629.556199742902","647.480740335542","667.813936681305","669.677622912462","710.816785878166","737.99732969194","781.222966595198","815.616955744309","810.245523593374","922.714884867604","981.250216154915","1096.23425356283","1024.36712233916","1130.12859164652","1268.41478802558","1364.23815119969","1474.05380957747","1606.49627624699","1746.67124470186","1862.94040098044","2048.0739172409","2163.05548268683","2301.32166434321","2428.28996394369","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10926.3259804183","11877.0846098594","12593.3010626325","13343.4212697899","14270.8216388626","15388.2470390781","14645.8329715091","15550.7392494056","16261.0793746576","17029.0863040796","19045.8188468575","18264.798651207","19328.8377545016","19723.7629467084","19942.9450693404","21018.7482394488","22277.5911937073","23618.5570998192","25462.0139589208","25828.6623908173","26689.940987633","28177.573674541","28355.7055086515","29525.7061882311","","","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5063.83679248505","4992.41211302277","5230.15588483656","5335.35423716309","5416.27284348012","5569.70671908239","5906.60039169297","6120.19122246555","6472.6574240892","6777.79335249189","7104.51475110946","7345.45507144041","7588.49700424624","7792.40677192487","8501.27302246147","9049.03107432438","9697.02760389252","10401.9535592851","10825.3682561134","11049.5397962959","11576.4465855029","11577.7499295838","11880.1486840859","11984.5494562368","12173.0835668586","","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6614.68595417782","6812.38212890428","7020.1929309596","7309.94785036079","7827.54914009556","8405.73684477444","10522.582285359","12483.1862597851","13919.9169821303","13127.6868360506","13439.5976817255","14215.5591809531","13812.695943286","14623.7448413652","15054.7550055037","15485.806091608","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3310.8614252155","3076.08446267493","2822.41842908909","2773.65395432484","2871.20508795226","3094.18547973399","3195.32261709256","3349.00864591902","3468.87689361333","3598.66334327551","3689.70041175894","3849.4226515466","4053.67765460341","4378.35059166795","4921.7828630566","5384.320930304","5949.15141980576","6644.31827514293","7274.12695154061","7128.21600394295","7552.64608298728","8889.34553777966","9990.03804907011","11134.0437906454","11996.5885033738","12188.594575581","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","242.384560470517","256.062855834356","239.739376170659","256.629205007968","267.598162033062","269.637567776883","337.704859701585","370.298008950594","407.961517195302","435.13254413484","440.352584533883","493.422208460902","529.382157841618","558.307997860215","600.549264307804","654.677938703113","720.42396546801","772.425771541758","818.480473229203","852.859303376853","895.499663909703","951.825363881443","1010.22125187758","1069.49516844879","1135.73268791803","1185.81601219676","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1819.88923013083","1861.54751463962","1885.77080920173","1986.53529121238","1910.71406949141","2080.41178261186","2176.55183209102","2062.14402226442","2079.24791582775","2206.12050619108","2178.98589314328","2204.24527056087","2184.10460578914","2289.3930793558","2414.33863122803","2638.74145420377","3145.57597935739","3233.97140030575","3248.81318075338","3158.54925724804","3266.29462575561","3403.53452636443","3575.98635387756","3760.41967372749","3885.69336469889","","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4891.14571184494","5221.44438590313","5613.92564309333","5968.40796319875","6259.28862923845","6606.75783715077","7031.00293505948","7464.0251721726","7919.35453633517","8146.24699319822","8994.85332176074","9362.34147801409","9639.80180523427","10118.0816440523","10924.9220566478","11349.0340061053","12102.9112122428","13097.1085810379","14039.113624949","14538.3762449038","15282.9245585329","16179.2915316024","16961.1109505936","17748.1706807877","18659.6601024461","19480.4707057169","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","482.458927751242","531.0226763268","499.208510069205","559.768834520773","511.664123510153","603.68303591917","647.55256849483","666.713648935909","680.108173179214","690.667266586942","697.600803960718","660.385501695385","664.747476313911","698.800774091795","737.588397804063","765.223711376963","802.845743573449","877.505100150169","934.931531549276","990.261362410462","1039.28951898371","1078.8556473052","1085.67899974201","1125.64381322109","1172.76018317087","1182.62257066895","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6755.13140486938","7442.42615396502","8074.84683302697","8856.22235185864","9630.90906535243","10527.5484397038","11494.9873187823","12233.0081183582","11173.9122596966","11757.0192426879","12797.9513333674","12882.2315261171","13513.396802286","14306.6236816481","15410.5269047615","16453.1015815628","17587.3549763449","18856.9762295049","19809.923353434","19328.7582325944","20675.018736369","21866.340751899","23124.660480641","24238.9993949875","25732.2652320619","26891.4432342056","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23567.3621967115","23968.4489190796","24986.7639660729","25942.9500947623","27246.1581134489","28242.3726344047","29455.5564712622","30928.981418948","32273.5915059267","33935.2578834501","35736.7189482864","36568.2749202776","37448.106982257","38941.1459184551","41118.3681040589","43503.5753746535","45604.1095517112","47212.5242028363","47602.8710006479","46187.7638770458","47553.0661068192","48967.5237995448","50508.1865608349","51822.573874293","53458.6880569838","54680.3480884193","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3694.58916249756","3986.48524256719","4233.24029326997","4140.25560230647","4177.35956482166","4301.15834759122","4383.93208469874","4507.70842855489","4571.85060854271","4675.75689538764","4843.20050509211","4926.13633778292","5169.67704557809","5433.09362549076","6197.91767969775","6480.58023781565","7058.51356429806","7617.35033528768","7849.99947049685","7797.9282021702","8212.32931480258","8625.71792158825","9021.89576263068","9460.58824548016","9985.28339270617","10413.9764716817","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","585.360742467173","600.489319827339","555.555007529919","557.843572848996","572.432382527244","578.922980713893","588.292977579912","593.005107073557","638.206235795717","621.140408283121","603.828249798585","637.72781764914","642.985965940729","665.717488710695","659.982067526633","686.036866993186","720.859443024013","735.371588924353","791.317901518949","761.990923398958","804.051028542619","807.193020889675","883.251377257212","907.723388552623","948.671316841077","953.541841021359","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1958.68657046887","1960.76553415565","1963.96233287644","2001.92040453031","2012.24519944242","1997.43508359054","2082.83432107031","2124.14591070078","2151.04798997946","2140.01655336157","2247.88502977933","2340.74591818869","2404.95888418261","2638.80022254488","3534.04713866369","3676.70750043522","3994.77188938539","4266.96162754982","4502.20537876403","4723.09145598072","5019.18606066893","5230.59885375807","5407.32395617592","5638.5491642381","5932.83133198482","5991.69053990166","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1951.86276602771","1969.1590216816","1977.71342941817","1973.42609337473","2039.31550362573","2161.18250381882","2296.16727238904","2384.55006181617","2457.29386184598","2627.25877574203","2754.33303059038","2858.4557372384","2884.0813235361","2975.95617625544","3178.47940898225","3376.96543008272","3578.08370768532","3817.18636310867","3951.24717986242","3822.1644291501","3942.82261952286","4223.4272387993","4488.17450978094","4713.0886875139","4952.34343585099","5189.73299915408","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18791.5848896987","19734.5557933494","20374.1426932453","20974.5101672219","21922.5795807666","22963.4722161008","24124.9267907897","25652.8995749973","27331.3089572433","28924.9385944727","31528.0984465832","32804.0661886944","33950.395525221","33739.819746704","35401.9294706651","37306.3049733224","40815.451149713","43659.1658471643","46140.346443128","44386.51361823","44773.8728670549","46388.293591692","46448.884799242","47954.5040434149","48253.3341426866","48458.9404873297","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18255.4015215931","19352.4626068509","20383.1285216638","21334.4911031522","22760.0627826159","24074.6217718814","26573.6036035382","28473.9981373265","27937.9328123846","30407.965371759","36789.5142725563","37789.0715116377","37732.9445962763","38996.1963195044","43182.2101600223","48356.5130433516","54689.7011869722","56857.0858761078","62431.5818742207","56167.3960382926","58812.9430633722","62736.6804662551","65399.836084667","66817.1738662621","65702.1961508927","61471.5737187892","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.592099597241","829.409374669077","859.548681803326","889.263181208536","957.044911148906","985.775843826267","1032.55871393835","1078.98065430672","1100.43409033553","1144.13115234731","1220.46425038725","1286.47273572066","1287.73443162261","1345.90725827631","1428.75763810807","1507.56831374713","1588.26515339538","1668.74040164087","1787.40581957171","1863.68346287613","1956.4658657987","2042.14068690866","2153.73649262683","2251.83196273293","2382.88921164335","2458.13272934313","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14855.6287589351","14557.7486884259","14910.4830900269","15960.6344107788","17095.0583777158","17889.5550296297","18464.2847893065","19132.4911795177","19320.5625442814","20579.0024165994","21512.7492659889","22500.3249531972","23306.4519455811","23957.9150015967","25083.799996404","25677.2614892374","27735.8933300036","29376.1752679483","29860.212777283","30714.0491106459","31270.0582136574","32734.3831571154","33065.5112359197","37096.0998715319","37711.5204080117","36982.2985659285","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16516.6564105656","17135.3799042394","17753.4298726286","18425.1786867765","19260.9914953356","19993.6736137367","20865.5621820424","21847.3830104386","22689.4611771668","23608.747998496","25069.9232755834","25870.4530669714","26626.5131067575","27406.4221581788","28881.3453513214","30381.2114769503","32364.4318135351","33917.4047074684","34696.8141206293","33755.1607018545","34922.2252731294","36208.375556829","37165.3993963001","38109.5042290961","39009.0713308829","39741.1434645222","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22645.2452628061","23768.5374706119","25190.1157504157","26205.0212280372","26847.8667652375","28090.3625071339","29103.8890217043","31277.7428527859","32491.6222737521","32939.4004710356","35287.8572547277","37159.8615217969","36501.4331548338","35295.6530472527","35787.6938612856","36972.7236503926","39424.7960323731","41618.1406264128","44900.7905655631","46098.8879725011","45884.9585799153","42479.201320064","41944.9991757071","40195.5176241484","38771.8381020344","38234.0535912569","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10512.9955580682","11031.2814811633","11556.7036937113","12075.3090822113","13343.7635328147","14241.4400796223","15957.5753983098","17620.2675309429","19025.8352204803","19249.4848082596","20816.4820216053","22386.1995390159","23188.9577210614","23921.2431377333","24626.3452196516","24938.1797853426","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1975.81963057915","2086.24003255808","2237.91004724398","2272.16387522077","2347.14138315871","2452.74780054391","2554.03219474869","2559.98236190928","2590.07542292261","2662.54337398229","2775.63263402437","2833.04336556872","2907.75818236079","3046.54316704521","3293.5063422941","3586.41777847983","3845.52613576803","4054.64179830633","4118.69010837312","4179.73402420651","4209.69803030354","4322.53438254774","4460.9230726128","4632.39281474605","4828.94243814692","5041.71526395586","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4971.83463325914","5505.59066917175","5968.89656786013","6313.92436867891","6498.06630509266","6613.21451194216","6782.70234014323","7195.46767253562","7650.27776889537","7911.79637805816","8150.85839484448","8226.57650990192","8381.98199925678","8747.93978800953","9492.39353757178","10316.715601476","11337.935646009","13188.9680091505","14354.0995117296","14443.6031706826","15202.2174353368","17058.5964457122","18663.1681828035","19894.7653436559","21102.6753465096","22192.05357038","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3404.11769432663","3521.83110847082","3511.11885197053","3710.17870323488","4177.10939371933","4500.36768394312","4633.2519959169","4939.69253840689","4900.25282166343","4978.19099813886","5157.31198732286","5237.40627077851","5536.13151838026","5808.27100269369","6186.84768001439","6704.38791996458","7340.36172285984","8078.55425931514","8880.51572733101","8929.75601638432","9678.49522488562","10379.2098377875","11051.2537713681","11730.7028287635","12046.987919668","12402.4227069832","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2591.92692088441","2597.19719982243","2601.11139161373","2655.05683310576","2764.78131594527","2886.99602096668","3041.78800468175","3182.75783172897","3129.60623731701","3205.4839098639","3350.70095192345","3452.16142886033","3557.43399762788","3731.71753530085","4012.57602372073","4261.72299700535","4546.35097346709","4899.39233181988","5126.2227308","5147.80151297175","5524.1544103206","5754.11244156476","6153.07044864692","6587.91669745116","6994.4320081393","7358.82414567617","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10737.9463505119","10006.2434448444","8736.36380489084","9311.5549937244","10266.9700272755","11254.6654215445","11434.0156100066","11534.0511734308","10870.4568007673","10802.4684263378","11389.0424562586","12219.3581746401","11597.7602738737","12676.9234243149","13181.4364604627","13144.5548974921","13416.1349836402","12845.3007971195","11700.5393168877","12157.3000958188","12947.9075753943","13510.0345754012","13291.3681668547","13965.90777937","15286.0426912901","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1038.47601034661","1146.79150574355","1302.52761831039","1537.10136632105","1621.32066452752","1559.65819316381","1666.98526185742","1587.08254904026","1503.73650083105","1514.92181658119","1472.1732969238","1466.03624542956","1449.25417523131","1473.06639151608","1516.94288569055","1624.92312947895","1672.26923862543","1795.97658272734","1906.65715108924","1992.35300218464","2122.70744992972","2345.06587687314","2525.96210935665","2652.20729702154","2865.17898820235","","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5995.65336797315","5740.18479971153","6000.26588142605","6356.4774119659","6820.94108099362","7437.1724375647","8066.40863668019","8798.49764156063","9388.61286758122","9920.35949517642","10607.8992365519","10967.2926008257","11592.2803284225","12045.0375318639","13049.5187537657","13806.8284829299","15143.6072948769","16890.3264743747","18046.1515894378","19139.5032948775","20883.0604443515","22520.0128003371","23598.5592763806","24493.7552756422","25262.2721865603","26135.3228347978","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1562.54135403939","1356.6384636726","1375.47511034024","1402.29006672886","1409.35003199098","1437.05188624856","1511.82642664175","1594.38256010421","1710.90027240099","1784.51127977066","1829.84347533728","1896.91191024698","1886.14417167362","1846.94309514853","2243.86613890153","2375.17564020097","2575.68105517451","2743.67187713955","2898.58243133685","2978.42544459868","3114.56414631901","3232.27325237319","3376.44267387617","3518.47787931159","3619.59542034239","3663.38413235967","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16336.2069717835","16904.0615179182","17875.4822611783","18846.3302057031","19828.9849005118","20873.7612562898","21625.8419968961","22480.1706079951","24118.0093329653","24868.2537046155","25747.5094358107","28866.1689473036","29790.5969766743","30727.8627461713","32122.1903309682","33392.4209037209","34256.9103478725","34198.6884830399","34443.7803691978","34071.2448910761","33756.8068621299","34195.6036654497","34272.2044184399","35028.8667351339","","","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11185.0787661526","12090.0650748061","12510.0985107014","12530.7195983978","12886.132419701","13670.8889727506","14182.2463914513","15047.4399495544","15804.4713098422","16806.0815665999","17847.3730789742","18588.9649419758","19331.7294021468","19823.81782901","20297.6039854196","22072.6507506885","23872.2017757548","25221.5729985222","26095.7814080004","26208.8517700498","26943.0209173058","26932.4081275165","27125.1544347714","27929.9468077631","28759.9844575541","29214.3158603316","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3901.57355174473","4066.45338910268","4125.37910981952","4325.49838330439","4543.12315311668","4840.22563075204","4893.25533517949","5073.92726630472","5022.59751438942","4925.62961454038","4822.97606052371","4797.71842360056","4780.15448306549","4996.0403678408","5251.98825751784","5448.98117120037","5799.0178472066","6188.42341624123","6621.20383264078","6322.52474345565","7142.05703875154","7504.67749192442","7447.17472643709","8515.43948578515","8943.91445676297","9184.48941068237","",
"Pacific island small states","PSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2791.9050985915","2818.14493661072","2978.17091080921","3066.02030464139","3229.57776821982","3367.71008889249","3507.63790215396","3470.54313098754","3527.80544549821","3736.67510310033","3740.40703295309","3840.58196260088","3951.93590845434","4058.83928721941","4311.62997354157","4474.92669597305","4653.87407085268","4754.43449142678","4860.03689345434","4747.4214794058","4883.02537874531","4930.50763742643","5048.46734561398","5232.22899632566","5506.05268801269","5681.37653746553","",
"Post-demographic dividend","PST","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17863.645313344","18530.2365266643","19152.0988009252","19673.6021193612","20543.2318619104","21392.3229596895","22317.0067299061","23360.2850909307","24130.9488543324","25185.4702174909","26754.6357180427","27756.507287957","28657.7603740538","29600.7909136084","31216.9882640368","32851.0057373152","34969.1907855879","36692.8179989331","37542.6183964119","36493.6435589655","37715.9912196979","39017.6163477791","40065.6494150276","41187.8902020931","42114.925252551","42917.1443445988","",
"French Polynesia","PYF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86725.5420283473","89116.2895798618","93823.4051308804","94236.6038271065","105356.451053311","102253.049884138","112591.924093976","114340.468409489","116435.522630748","114656.779162422","125088.006002205","134117.430936185","135421.72398627","138067.097017003","141442.215519528","143788.242027242","",
"Romania","ROU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5504.36898559793","4996.06122872288","4704.25788287711","4896.47598644262","5204.86464158483","5704.23368360698","6023.8657349728","5584.15560261115","5316.81038613261","5429.22614170824","5726.30787240339","6509.41000312285","7090.24531950884","7799.31461670059","8911.80788213618","9575.00680763431","11420.0244970084","13241.974898784","15989.6400548172","15815.2785501294","16579.8493567116","17624.5778950302","18910.2782731779","19572.6340640977","20372.0701831615","21403.0811486499","",
"Russian Federation","RUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8012.80231687333","7844.086114426","6854.08548313204","6416.16919310113","5736.16013800135","5611.65837798029","5515.98516479681","5697.3278217843","5460.3549781139","5914.30041088544","6825.41139116801","7367.60906109729","8029.12265176949","9253.57742940525","10231.426449768","11822.3709000841","14916.185263567","16648.5934884501","20163.6116757122","19386.5936760476","20497.9523083327","24074.364580654","25316.6357856942","24165.3268347389","25094.7271005568","24451.3749516772","",
"Rwanda","RWA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","549.619853685006","568.380597919793","648.343844266189","649.887705140366","346.975025347733","485.722091485378","540.716088172675","586.833259967252","596.171407979704","605.000105918985","633.750751793062","678.402068809814","762.658098691342","775.760625141452","838.703464843405","907.107381200184","996.67186390456","1072.05234706869","1181.54477013398","1230.52424275853","1301.69695192285","1397.2246912143","1510.67810950135","1569.39583126127","1667.33264541989","1758.73321328803","",
"South Asia","SAS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1203.7559309914","1241.46312766802","1314.76916102815","1374.6945810975","1457.45192616652","1558.31147034308","1661.08811011022","1717.98950379909","1797.35605857986","1927.88694953528","2014.57800627621","2109.68331635874","2182.26586252243","2344.61989460959","2547.68957559565","2814.00896900272","3100.51421247002","3384.91283332644","3529.94211711943","3768.1707023198","4093.78868670575","4376.23937475104","4641.06442182868","4942.41639026281","5293.75684787378","5654.37893113164","",
"Saudi Arabia","SAU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22843.1003743233","24945.5453827372","25915.7393074036","25809.4171734453","25836.7298058858","25755.390329178","26443.081063506","26926.7155303131","27311.3786371877","26829.620285342","28013.2095901585","28002.6043264906","27639.689465158","29453.7814433596","32105.3733588896","34552.3444957037","36601.9039532782","38814.5144209256","41853.0996578605","41897.8915028842","43351.7676914543","47474.0433846687","49729.5174891185","50678.2395280104","52200.2267956267","53430.0453280574","",
"Sudan","SDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1133.19032883916","1221.45310636842","1290.00437484428","1337.1538851144","1336.07784847458","1401.90059653746","1467.87746598735","1603.98784640168","1644.24177119235","1673.59319319086","1769.6528590103","1873.73555908003","1968.09767738277","2101.94456204223","2180.53038829998","2351.11943561336","2591.93750844646","2883.71402583422","3080.76472656956","3116.20310047129","3175.27394267377","3478.2522390176","3873.59739823209","3981.90190714508","4084.2136160984","4173.21589780977","",
"Senegal","SEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1204.49723024502","1237.63373544489","1242.89559470084","1250.91441989551","1240.99395789214","1298.7210554813","1314.52723678976","1345.12722722496","1405.61003085076","1481.47044483194","1524.94557350411","1589.63416757987","1582.17010489165","1675.7819422903","1774.12939776619","1882.34585239754","1934.80735011896","2028.53847394814","2086.19765843812","2092.75612862271","2142.9482913191","2159.02288794111","2225.29602799889","2267.82568113036","2330.45964076125","2430.7989287693","",
"Singapore","SGP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22167.9516919623","23751.9781186572","25245.2958813533","28107.7520720502","30858.918783873","32707.7038536393","34386.9123510789","36624.7700327911","34989.3295880693","37390.0874508974","40928.3370484149","40358.9745237567","42316.4580109231","45744.1353838301","50849.6752280947","55105.9658865491","59926.483444028","64387.8050819999","63361.3206902084","61572.022533163","70561.0834028427","74910.1825345204","77173.2382950922","80779.5513960605","83689.4243587932","85208.8107409708","",
"Solomon Islands","SLB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1158.6019087317","1233.77549554053","1382.30790669522","1430.26892091836","1550.42843323256","1665.30982112591","1675.35157728729","1633.41789948719","1634.84915396016","1607.28003840017","1371.66257198038","1256.85244163293","1208.018932696","1278.50712361134","1343.43095656175","1426.11901826097","1534.73116674686","1651.87496525195","1763.15493324431","1655.21038779898","1752.11988003583","1976.40690010282","2062.45426309817","2114.88168441397","2138.22301884629","2186.2889324174","",
"Sierra Leone","SLE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","887.246001333532","934.846820084372","777.658424957031","814.419504556543","823.021890628267","777.154211803467","806.218981341692","769.732065841414","784.827048306965","767.155577887981","813.748836258834","743.656978293937","909.878102295468","965.831014570871","1007.77267080075","1042.29302020147","1096.50263844059","1183.02620152595","1241.26556654818","1279.78965550636","1334.50612500281","1414.86008294925","1620.89897028858","1941.22396421826","2019.00374815201","1590.60211861877","",
